A,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,MANUAL-ADD,MANUAL-ADD,MANUAL-ADD,MANUAL-ADD
1922-02-28,0.0,0.0,3.4571428,3.4571428,0.0,5.1940246,5.1940246,0.0,0.0,1.3322604,1.3322604,0.73488593,0.73488593,0.0,3.6011906,3.6011906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4720547,0.32187018,0.5159311,0.0,0.0,0.0,0.0,20.720455,8.365865,0.0,0.0,3.5013158,4.297095,0.0,30.304867,466.7143,0.28294063,1.3324405,1.3324405,0.0,0.0,0.0,0.0,0.0,0.011039648,2.2147322,2.2147322,0.0,0.0,3.3311012,3.3311012,0.0,0.0,0.0,0.0,2.2057292,2.2057292,0.0,0.0,0.0,0.0,0.0,11.883929,11.883929,0.0,34.985157,0.24878368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.486509,14.486509,0.0,0.0,0.0,9.615178,9.615178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7163599,2.7163599,14.892724,14.892724,1.3913739,1.3913739,0.0,0.0,0.0,0.0,8.198408,8.198408,10.75896,10.75896,5.326161,5.326161,21.563929,21.563929,13.072322,13.072322,22.65149,22.65149,6.9322915,6.9322915,18.348066,18.348066,66.36994,66.36994,0.0,0.0,3.5861878,3.5861878,6.5181546,21.625149,21.625149,4.1092157,4.1092157,0.9780834,0.0,0.0,0.0,0.0,8.49786,8.49786,0.0,1.9728179,0.0,0.0,0.0,0.0,0.0,1.2424107,1.2424107,11.168986,49.840473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.730804,14.682907,0.0,0.0,0.0,0.0,0.0,0.0,5.6408677,4.5150394,9.132693,1.2748532,19.336962,967,524,3424.8,2420
1922-03-31,0.0,0.0,3.7731183,3.7731183,0.0,8.316532,8.316532,0.0,0.0,1.3997943,1.3997943,0.7901999,0.7901999,0.0,4.0983872,4.0983872,0.0,0.0,0.0,1.2782637,7.8593955,0.0,0.0,0.0,0.0,13.13545,0.0,0.87043524,0.12692526,0.0,0.0,0.0,7.882488,32.141445,20.60148,2.1953154,7.1151447,5.499243,0.0,52.361973,24.42793,0.5916381,1.4149193,1.4149193,0.0,0.0,0.0,0.0,0.0,0.018152937,2.472043,2.472043,0.0,0.0,3.756855,3.756855,0.0,0.0,0.0,0.0,2.358199,2.358199,0.0,0.0,0.0,0.0,0.0,13.628763,13.628763,0.0,70.630615,4.9676394,0.0,0.5397551,0.0,0.0,0.0,0.0,0.0,0.0,16.103245,16.103245,0.0,0.0,0.0,10.815188,10.815188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9308186,2.9308186,16.598467,16.598467,1.4687026,1.4687026,0.0,0.0,0.0,0.0,9.702246,9.702246,12.479586,12.479586,6.2114964,6.2114964,23.44863,23.44863,14.18172,14.18172,26.720833,26.720833,8.55457,8.55457,22.036963,22.036963,72.14462,72.14462,0.0,0.0,3.5513434,3.5513434,4.7977147,23.48441,23.48441,4.49568,4.49568,1.1042876,0.0,0.0,0.0,0.0,9.200262,9.200262,0.01459174,2.2602468,2.3452203,0.0,0.0,3.0387487,2.3602922,1.4474462,1.4474462,8.6818075,56.987095,8.628666,25.563978,12.037212,0.8859611,0.097931914,1.6713346,11.463315,46.092216,15.338879,2.7945905,1.2710184,4.338449,0.69586164,46.136597,0.0,6.410599,5.131145,10.378907,1.3645276,22.976131,967,524,3424.8,2420
1922-04-30,14.066712,7.5543647,5.1929164,5.1929164,66.993774,10.830853,10.830853,34.989002,10.354419,3.260278,3.260278,5.386651,5.386651,15.862965,5.337445,5.337445,101.358116,68.55054,4.918215,174.7397,140.59825,226.02046,398.6851,0.0,2.5876427,24.955074,3.4267852,71.99229,229.71393,0.0,0.0,31.00774,5.9647307,38.459816,272.91708,175.63785,129.88817,5.9780183,48.87962,44.693176,395.6514,57.180958,1.9158334,1.9158334,0.0,142.3168,68.39473,269.13144,110.47624,3.346322,2.8569446,2.8569446,8.41533,16.740658,5.1425,5.1425,0.0,0.0,27.588509,69.66534,2.8149307,2.8149307,1.9818517,112.23883,18.191513,33.03352,38.69491,16.805555,16.805555,33.37259,0.71460694,30.315722,43.436077,4.217977,2.1932702,56.584568,67.43407,186.35855,416.43335,416.43335,19.956429,19.956429,4.0294576,0.0,29.270657,13.915,13.915,48.60048,0.0,88.11646,4.6512322,100.03384,34.65695,19.707478,28.43388,4.655733,4.655733,21.885876,21.885876,1.8462248,1.8462248,266.80704,227.48679,227.48679,30.323582,9.683176,9.683176,14.504672,14.504672,8.216908,8.216908,27.19475,27.19475,20.889307,20.889307,34.93875,34.93875,12.604167,12.604167,30.955833,30.955833,83.691666,83.691666,0.0,0.0,4.183886,4.183886,3.545972,26.216665,26.216665,5.665873,5.665873,1.3041111,14.688056,14.688056,7.8145833,7.8145833,14.267917,14.267917,16.364355,14.871302,25.678852,0.0,0.0,36.706696,26.413063,1.96625,1.96625,21.561527,70.1632,56.01258,248.1305,283.57462,10.021645,20.476358,21.397524,55.198368,58.5035,21.327608,134.4982,183.42801,262.0412,9.4592285,602.25055,0.0,8.249514,6.60304,13.356151,1.664319,29.091278,967,524,3424.8,2420
1922-05-31,10.789209,7.8233056,8.733468,8.733468,65.7783,15.999424,15.999424,23.15249,6.89871,4.2284946,4.2284946,10.493855,10.493855,7.390436,7.8845162,7.8845162,98.93227,72.149155,4.2421565,185.82236,153.6994,265.61188,387.86746,0.0,14.370188,17.283264,3.150612,349.9052,1038.8214,0.0,0.0,112.98091,7.693122,132.8886,891.2152,646.8138,163.59784,13.246205,57.058212,208.10841,422.27698,80.59662,2.9762096,2.9762096,0.0,825.2206,480.74753,656.9163,355.61044,4.0346875,3.838172,3.838172,8.099595,16.394798,7.8389783,7.8389783,0.0,0.0,67.721436,347.16977,3.716196,3.716196,1.7347825,251.92409,25.057016,62.1676,38.93137,22.004436,22.004436,52.29793,2.6018767,38.875893,89.028915,7.5106764,16.873192,128.03574,166.67035,668.5582,428.95483,428.95483,25.439762,25.439762,5.121512,0.0,31.743528,19.14207,19.14207,135.45593,0.0,284.12988,3.5687926,227.18425,38.25381,33.073246,35.140533,9.1560955,9.1560955,32.80173,32.80173,2.7708511,2.7708511,195.61322,211.08418,211.08418,28.680292,13.309545,13.309545,21.389378,21.389378,12.055113,12.055113,36.017017,36.017017,27.924328,27.924328,52.12433,52.12433,19.060753,19.060753,45.42379,45.42379,110.81909,110.81909,0.0,0.0,5.180669,5.180669,3.6267474,32.152824,32.152824,7.649626,7.649626,1.4197984,19.581182,19.581182,10.815188,10.815188,18.823307,18.823307,27.911083,21.343525,27.372383,0.0,72.0,164.39958,59.784225,3.2689517,3.2689517,24.443953,90.717476,101.99526,240.09328,342.42886,14.565756,40.47177,23.228043,55.6784,76.20072,28.216087,182.65921,206.34566,258.42264,11.774475,737.80334,0.0,12.454105,9.968463,20.163483,2.5712905,18.084805,967,524,3424.8,2420
1922-06-30,15.851914,12.251738,12.839444,12.839444,106.7962,21.429811,21.429811,36.193108,11.116673,5.697083,5.697083,16.401146,16.401146,10.232245,10.560611,10.560611,45.64895,108.56615,6.4477487,294.3321,214.9663,354.19308,544.37555,0.0,14.225745,0.0,0.0,342.6073,1030.5651,0.0,0.0,147.95619,0.0,129.30174,904.6438,641.9086,207.48077,0.0,75.01001,208.54536,370.0601,108.29098,4.201389,4.201389,0.0,876.7221,471.77686,809.23285,419.7714,5.685225,5.058472,5.058472,13.608552,27.429262,10.43625,10.43625,0.0,0.0,85.082466,377.7589,4.9156246,4.9156246,2.9329891,303.76413,36.504967,76.5413,62.410522,27.090555,27.090555,71.58176,2.6629643,37.894672,106.2082,16.60145,16.45336,144.232,180.61784,727.6841,568.55316,568.55316,29.151924,29.151924,5.4687557,0.0,35.911976,23.897501,23.897501,147.18962,0.0,293.58316,5.0874977,260.03476,70.0772,13.677052,52.334557,13.42268,13.42268,41.35175,41.35175,3.6611574,3.6611574,248.24037,280.58154,280.58154,14.865837,19.59471,19.59471,27.825289,27.825289,16.565405,16.565405,43.126415,43.126415,36.652916,36.652916,65.13833,65.13833,26.334307,26.334307,61.827637,61.827637,132.67986,132.67986,0.0,0.0,6.321196,6.321196,3.025,36.53528,36.53528,9.543155,9.543155,1.679043,24.905832,24.905832,14.234305,14.234305,22.35475,22.35475,21.122805,25.543564,30.675365,0.0,72.0,138.91658,53.654358,3.7980554,3.7980554,23.494167,111.471245,109.51031,209.09741,406.44763,16.115347,46.308258,32.98992,55.6784,93.896,34.86032,221.2137,255.18172,339.82816,15.465302,1133.7488,0.0,19.514046,15.6193495,31.593683,3.6416852,32.426132,967,524,3424.8,2420
1922-07-31,18.028542,13.777296,15.59664,15.59664,123.90582,24.888254,24.888254,42.334576,13.0541525,6.586694,6.586694,19.24684,19.24684,11.815263,12.477312,12.477312,18.859932,117.1371,6.978985,218.5867,223.19186,378.8666,586.5842,0.0,15.494602,0.0,0.0,374.8583,1154.3934,0.0,0.0,243.24962,0.0,133.71457,1024.7035,732.4329,242.89737,0.0,87.76641,236.0923,166.82614,118.87057,5.0091395,5.0091395,0.0,955.5736,491.46182,908.58026,471.36475,6.442405,6.489113,6.489113,15.981457,30.65311,12.181317,12.181317,0.0,0.0,93.96974,427.8279,5.3100133,5.3100133,3.5033247,334.5305,41.378708,83.05615,71.74869,14.994892,14.994892,81.792175,3.0099094,36.93173,120.05544,33.60724,16.639761,165.96739,209.32521,821.06134,704.1618,704.1618,31.679068,31.679068,5.9213505,0.0,35.783646,26.395565,26.395565,155.465,0.0,310.30038,5.728824,280.27255,76.28514,13.797796,56.74215,16.816399,16.816399,47.555927,47.555927,4.3304014,4.3304014,272.36578,309.4437,309.4437,40.514877,17.42957,17.42957,31.702114,31.702114,18.252459,18.252459,47.16073,47.16073,44.317875,44.317875,72.89274,72.89274,29.68078,29.68078,70.453224,70.453224,145.10242,145.10242,0.0,0.0,8.068575,8.068575,3.4153225,40.31707,40.31707,10.751296,10.751296,1.9403912,26.297983,26.297983,15.677957,15.677957,25.087984,25.087984,43.03957,27.231506,31.814001,0.0,0.0,147.07251,58.103367,4.5049734,4.5049734,35.503094,121.4879,118.146355,250.27374,558.5891,23.994055,62.240345,39.92893,55.6784,108.21206,35.703316,276.60083,326.54413,426.8222,19.9702,1460.5798,0.0,24.625443,19.710592,39.869156,4.0062504,29.44937,967,524,3424.8,2420
1922-08-31,13.375948,10.318679,15.368952,15.368952,93.17859,23.902067,23.902067,31.719023,9.715165,6.554167,6.554167,17.651852,17.651852,8.8340845,11.9829035,11.9829035,7.3726807,91.22698,5.4698253,140.92921,186.11502,304.17825,474.35913,0.0,10.905875,0.0,0.0,266.585,819.4274,0.0,0.0,170.92883,0.0,93.6335,737.93176,475.83774,196.3259,0.0,72.572556,154.52911,114.38502,93.30224,4.765188,4.765188,0.0,664.125,336.74927,682.69147,345.77316,5.35332,7.8064513,7.8064513,13.999179,26.509775,11.514516,11.514516,0.0,0.0,72.607864,313.72205,5.2937503,5.2937503,3.1237526,250.3487,33.27902,62.049377,59.895245,14.994892,14.994892,65.12224,2.176725,38.341587,90.689674,23.171787,9.621184,113.81082,140.94205,534.547,505.84552,505.84552,30.31001,30.31001,4.7916045,0.0,22.96666,25.468548,25.468548,99.50758,0.0,202.82336,4.832037,207.00758,64.70434,4.342781,46.90919,16.94124,16.94124,46.01903,46.01903,4.1032825,4.1032825,207.20499,244.36324,244.36324,32.99947,17.094097,17.094097,31.202639,31.202639,17.785536,17.785536,45.32621,45.32621,43.602283,43.602283,70.32312,70.32312,28.721237,28.721237,68.7293,68.7293,139.47527,139.47527,0.0,0.0,6.722186,6.722186,5.253092,39.015995,39.015995,10.600279,10.600279,1.8299623,25.484812,25.484812,15.092473,15.092473,23.14613,23.14613,33.385845,26.792624,26.623943,0.0,0.0,120.89015,48.104126,4.716398,4.716398,25.468548,118.560486,96.02157,194.37897,444.04666,19.412546,55.502323,29.855167,55.6784,107.4802,35.043377,211.48878,257.6402,336.50958,15.191001,1100.2808,0.0,24.38285,19.516418,39.476395,3.8568926,28.733093,967,524,3424.8,2420
1922-09-30,6.642262,8.667135,13.377222,13.377222,78.39238,20.911459,20.911459,25.213926,7.332415,5.6466665,5.6466665,14.340954,14.340954,7.3044524,10.305166,10.305166,5.3195863,74.399216,4.6001487,122.48659,148.6199,210.77312,379.2214,0.0,5.1585937,0.0,0.0,157.03917,373.24945,0.0,0.0,109.482864,0.0,113.837,389.90787,184.82275,142.91179,0.0,53.836704,182.80304,100.05888,63.83825,4.0165277,4.0165277,0.0,264.87723,109.916725,351.08154,170.22559,4.6912923,6.9406943,6.9406943,11.395281,22.002048,9.9152775,9.9152775,0.0,0.0,43.627193,127.975815,0.0,0.0,2.6226614,138.96936,22.387524,37.051632,45.963646,22.821945,22.821945,42.2539,242.81227,105.68567,47.83375,36.533215,2.911948,55.02838,57.901287,168.20177,303.45538,303.45538,27.551699,27.551699,2.3537073,0.0,19.107475,22.216946,22.216946,42.436752,0.0,78.84472,3.7798746,111.092766,51.111866,0.0,31.211037,15.549697,15.549697,40.7165,40.7165,4.0333333,4.0333333,138.57596,171.03769,171.03769,24.019901,15.460728,15.460728,26.618465,26.618465,15.848983,15.848983,40.948414,40.948414,37.610832,37.610832,62.415833,62.415833,24.418472,24.418472,59.760555,59.760555,126.00806,126.00806,0.0,0.0,6.1498084,6.1498084,3.8484724,36.518475,36.518475,9.555159,9.555159,1.7279472,21.359861,21.359861,13.578889,13.578889,22.59675,22.59675,27.57202,24.402811,21.552158,0.0,0.0,87.74047,34.66812,4.218194,4.218194,20.502779,107.69,54.81231,92.82317,350.82922,15.250311,41.90779,25.735016,55.6784,90.65925,32.539467,153.78175,203.97089,260.57718,11.682447,835.782,0.0,20.241844,16.201893,32.772007,3.2606447,28.639727,967,524,3424.8,2420
1922-10-31,0.0007915159,0.0926795,8.505779,8.505779,0.0012006469,15.405387,15.405387,0.0,0.0,4.0008063,4.0008063,8.159726,8.159726,0.0,7.5917745,7.5917745,3.248034,2.7769308,0.014351038,9.684492,14.4016,19.240036,51.637714,0.0,2.722163,0.0,0.0,76.94288,187.8559,0.0,0.0,25.68859,0.0,46.85528,163.9726,101.913994,34.288876,0.0,11.058055,123.70663,88.59793,17.494165,2.846102,2.846102,0.0,303.20828,199.42245,195.59009,63.040928,1.2561952,4.3748655,4.3748655,1.6582149,3.4668086,7.172178,7.172178,0.0,0.0,24.37149,125.517624,0.0,0.0,0.46410596,0.0,6.767629,16.85496,7.962322,19.629972,19.629972,14.160984,69.91838,69.21497,21.205652,28.502039,2.987916,27.392492,37.915936,135.95262,43.2789,43.2789,23.386179,23.386179,0.49410138,0.0,8.32153,16.312231,16.312231,36.507336,0.0,81.56789,0.891051,62.86435,15.031506,0.0,8.38788,10.262231,10.262231,30.591532,30.591532,2.87684,2.87684,27.943657,31.966885,31.966885,4.9887586,11.994943,11.994943,19.890947,19.890947,11.291056,11.291056,34.211773,34.211773,28.867607,28.867607,48.237366,48.237366,17.320566,17.320566,39.975536,39.975536,105.25699,105.25699,0.0,0.0,5.131887,5.131887,3.3990593,27.17621,27.17621,7.126872,7.126872,1.1673898,17.271774,17.271774,10.53871,10.53871,18.120726,18.120726,20.000246,19.5444,4.820474,0.0,0.0,3.3327503,3.1568606,3.1551077,3.1551077,22.508602,84.74879,14.38111,15.286655,158.78563,5.480737,14.941004,8.72135,22.425,69.61404,25.000557,73.44852,93.57247,141.40768,4.4070177,303.7306,0.0,13.834541,11.073385,22.398438,2.3913834,28.623411,967,524,3424.8,2420
1922-11-30,0.0,0.0,4.9072223,4.9072223,0.0,9.425843,9.425843,0.0,0.0,2.840139,2.840139,4.642972,4.642972,0.0,4.6450553,4.6450553,0.52435976,1.3641686,0.0,0.5025712,0.0,15.122291,6.9130855,0.0,3.4556081,0.0,0.0,92.48808,238.8588,0.0,0.0,27.810783,0.0,47.16437,184.02417,125.44584,26.953623,0.0,8.740592,138.88268,175.5079,18.345675,1.7309722,1.7309722,0.0,391.2663,257.0757,230.6918,132.15497,0.8466079,3.0081944,3.0081944,0.0,0.0,4.2854166,4.2854166,0.0,0.0,24.092802,156.61903,2.4704165,2.4704165,0.0,84.94939,4.348798,16.141735,0.5301158,13.864583,13.864583,10.680121,55.007053,43.075626,21.721275,5.132189,4.004369,30.186132,45.882557,166.4408,12.790215,12.790215,16.605234,16.605234,0.04452523,0.0,6.1852555,11.511806,11.511806,41.15799,0.0,66.9314,0.0,139.46104,1.0562379,0.0,0.0,4.785791,4.785791,19.602,19.602,1.8149327,1.8149327,0.0,0.0,0.0,0.0,8.427522,8.427522,13.161225,13.161225,7.134967,7.134967,25.460417,25.460417,17.864305,17.864305,29.19125,29.19125,9.965694,9.965694,24.552916,24.552916,78.3475,78.3475,0.0,0.0,3.7100482,3.7100482,4.8399997,22.418612,22.418612,5.0116568,5.0116568,1.1410972,10.990833,10.990833,6.8566666,6.8566666,14.197333,14.197333,1.1660581,13.211177,0.0,0.0,0.0,0.0,0.038311392,1.9326389,1.9326389,19.561666,62.953613,0.0,6.0192194,3.0890508,0.0,0.0,0.0,0.0,47.28075,17.585352,1.2820488,2.8864703,0.39012206,0.0,0.0,0.0,7.9909635,6.3960934,12.937552,1.5541799,23.667696,967,524,3424.8,2420
1922-12-31,0.0,0.0,3.724328,3.724328,0.0,7.788498,7.788498,0.0,0.0,2.7485216,2.7485216,3.384487,3.384487,0.0,3.838172,3.838172,0.38850397,1.0107278,0.0,0.06678542,0.0,11.348395,4.952158,0.0,2.4864194,0.0,0.0,58.973866,166.80272,0.0,0.0,19.392843,0.0,27.037561,125.69916,90.272736,19.136812,0.0,6.266469,100.89248,325.36908,12.888524,1.4799731,1.4799731,0.0,275.53323,181.88817,162.57216,93.18654,0.49936816,2.2931452,2.2931452,0.0,0.0,3.6430109,3.6430109,0.0,0.0,16.368128,108.67877,2.2036963,2.2036963,0.0,60.057503,3.0745125,11.427658,0.37529933,11.612097,11.612097,7.5610685,36.030582,21.834127,15.476945,1.3083012,2.8532114,21.59586,32.825447,118.73594,9.040796,9.040796,13.802782,13.802782,0.031472772,0.0,3.7488747,9.64422,9.64422,29.167747,0.0,48.158398,0.0,128.55682,0.7355336,0.0,0.0,2.8926318,2.8926318,15.178668,15.178668,1.4232787,1.4232787,0.0,0.0,0.0,0.0,6.791419,6.791419,10.951774,10.951774,5.5040364,5.5040364,21.272581,21.272581,14.4744625,14.4744625,22.508602,22.508602,7.5625,7.5625,18.57285,18.57285,65.46035,65.46035,0.0,0.0,3.492805,3.492805,3.3340054,19.776344,19.776344,4.060052,4.060052,0.8834301,8.847312,8.847312,5.188038,5.188038,12.646452,12.646452,0.6485275,9.964536,0.0,0.0,0.0,0.0,0.02775545,1.5125,1.5125,23.012768,53.165188,0.0,7.946985,2.2912557,0.0,0.0,0.0,0.0,43.76492,13.060662,0.95093995,2.1409948,0.289367,0.0,0.0,0.0,5.934491,4.7500606,9.608077,1.4031428,22.577877,967,524,3424.8,2420
1923-01-31,0.0,0.0,3.5942204,3.5942204,0.0,7.286866,7.286866,0.0,0.0,2.618414,2.618414,2.771778,2.771778,0.0,3.5909677,3.5909677,0.2663728,0.69299257,0.0,0.0,0.0,7.7650332,3.4941094,0.0,1.7745903,0.0,0.0,40.28018,0.0,0.0,0.0,16.00873,0.0,24.18244,0.0,62.00905,15.398993,0.0,4.285522,85.83349,276.3922,9.262617,1.3498656,1.3498656,0.0,201.70251,128.93645,118.43249,67.61488,0.44431216,2.2443547,2.2443547,0.0,0.0,3.3827958,3.3827958,0.0,0.0,11.833036,76.71013,2.1874328,2.1874328,0.0,42.599007,2.180763,8.077454,0.26527417,11.514516,11.514516,5.7377048,48.852634,32.582745,10.705559,2.9146042,2.0140514,14.916447,22.67282,83.41323,6.2397013,6.2397013,14.027218,14.027218,0.021721615,0.0,3.7779484,9.481586,9.481586,19.84317,0.0,33.223194,0.0,54.991882,0.5271663,0.0,0.0,2.6921525,2.6921525,14.885927,14.885927,1.3172898,1.3172898,0.0,0.0,0.0,0.0,6.4932227,6.4932227,10.893011,10.893011,5.221052,5.221052,21.331131,21.331131,14.458199,14.458199,21.662903,21.662903,7.04207,7.04207,18.491531,18.491531,65.62298,65.62298,0.0,0.0,3.4537792,3.4537792,4.3098116,22.31344,22.31344,4.1065187,4.1065187,0.8834301,8.765994,8.765994,5.1067204,5.1067204,8.928629,8.928629,2.6403642,9.261349,0.30501205,0.0,0.0,0.237548,0.6383602,1.2522849,1.2522849,20.622044,47.92836,0.0,16.302464,1.534688,0.0,0.0,0.0,0.0,37.749073,12.128893,0.6369416,1.4340429,0.19381863,0.0,0.0,0.0,5.897674,4.7205915,9.54847,1.3638667,20.704144,967,524,3424.8,2420
1923-02-28,0.0,0.0,3.4571428,3.4571428,0.0,7.3076105,7.3076105,0.0,0.0,1.3322604,1.3322604,0.73488593,0.73488593,0.0,3.6011906,3.6011906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.908991,0.550133,0.80850613,0.0,0.0,0.0,0.0,45.410038,14.814601,0.0,0.0,6.6681166,13.03651,0.0,49.57667,314.26172,0.60357636,1.3324405,1.3324405,0.0,0.0,0.0,0.0,0.0,0.019064017,2.2147322,2.2147322,0.0,0.0,3.3311012,3.3311012,0.0,0.0,0.0,0.0,2.2057292,2.2057292,0.0,0.0,0.0,0.0,0.0,11.883929,11.883929,0.0,68.11054,0.4568197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.486509,14.486509,0.0,0.0,0.0,9.615178,9.615178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7163599,2.7163599,14.892724,14.892724,1.3913739,1.3913739,0.0,0.0,0.0,0.0,8.368233,8.368233,10.75896,10.75896,5.326161,5.326161,21.563929,21.563929,13.072322,13.072322,22.65149,22.65149,6.9322915,6.9322915,18.348066,18.348066,66.36994,66.36994,0.0,0.0,3.5861878,3.5861878,6.5181546,21.625149,21.625149,4.1092157,4.1092157,0.9780834,0.0,0.0,0.0,0.0,8.49786,8.49786,0.0074239005,1.9728179,1.1364348,0.0,0.0,1.575102,1.6899323,1.2424107,1.2424107,11.168986,49.840473,0.24495298,9.139268,9.770146,0.88051605,0.22071396,1.1483982,7.82042,38.730804,14.682907,2.7734437,3.7034342,4.488478,1.1173711,32.091175,0.0,5.6408677,4.5150394,9.132693,1.2748532,19.336962,967,524,3424.8,2420
1923-03-31,4.0663857,0.0,3.7731183,3.7731183,23.456137,8.316532,8.316532,7.990137,0.0,1.3997943,1.3997943,0.7901999,0.7901999,3.1360066,4.0983872,4.0983872,22.651081,0.0,0.0,14.695161,53.07817,0.0,0.0,0.0,0.0,15.944551,0.0,1.5278695,9.691503,0.0,0.0,0.0,8.706818,40.339066,37.814426,13.412041,16.529558,8.92321,0.26368505,60.521538,29.236483,2.8081236,1.4149193,1.4149193,0.0,0.0,0.41451368,9.676188,3.1111493,0.36524782,2.472043,2.472043,0.26414868,6.547109,3.756855,3.756855,0.0,0.0,10.320673,1.5689163,2.358199,2.358199,0.0,16.016396,0.08275217,0.3041811,0.0,13.628763,13.628763,0.06721496,86.35755,8.122094,2.9553452,0.88207835,0.14790489,6.466147,8.266066,6.0456295,12.8855505,12.8855505,16.103245,16.103245,0.5663392,0.0,0.0,10.815188,10.815188,6.6146784,0.0,12.609725,0.5250317,6.881068,16.357819,0.0,13.09647,3.085072,3.085072,16.598467,16.598467,1.4687026,1.4687026,58.38065,25.008932,25.008932,5.448904,9.789085,9.789085,12.479586,12.479586,6.2114964,6.2114964,23.44863,23.44863,14.18172,14.18172,26.720833,26.720833,8.55457,8.55457,22.036963,22.036963,72.14462,72.14462,0.0,0.0,3.5513434,3.5513434,4.7977147,23.48441,23.48441,4.49568,4.49568,1.1042876,0.0,0.0,0.0,0.0,9.200262,9.200262,0.024838492,2.2602468,8.913807,0.0,0.0,7.5442576,8.259995,1.4474462,1.4474462,8.6818075,56.987095,8.628666,40.64085,78.729095,4.422052,8.510292,9.825387,25.339144,46.092216,15.338879,44.87091,54.800343,40.40286,3.4975233,167.8885,0.0,6.410599,5.131145,10.378907,1.3645276,22.976131,967,524,3424.8,2420
